date.start,status.long,arena.city,teams.visitors.code,teams.home.code,scores.visitors.points,scores.home.points
2025-01-20T20:30:00.000Z,Scheduled,Cleveland,PHX,CLE,,
2025-01-20T22:00:00.000Z,Scheduled,San Francisco,BOS,GSW,,
2025-01-21T01:00:00.000Z,Scheduled,New Orleans,UTA,NOP,,
2025-01-22T00:30:00.000Z,Scheduled,Brooklyn,NYK,BKN,,
2025-01-22T00:30:00.000Z,Scheduled,Miami,POR,MIA,,
2025-01-22T00:30:00.000Z,Scheduled,Toronto,ORL,TOR,,
2025-01-22T03:00:00.000Z,Scheduled,Denver,PHI,DEN,,
2025-01-22T03:30:00.000Z,Scheduled,Los Angeles,WAS,LAL,,
2025-01-22T03:30:00.000Z,Scheduled,Inglewood,CHI,LAC,,
2025-01-23T00:30:00.000Z,Scheduled,Atlanta,DET,ATL,,
2025-01-23T00:30:00.000Z,Scheduled,Brooklyn,PHX,BKN,,
2025-01-23T00:30:00.000Z,Scheduled,Dallas,MIN,DAL,,
2025-01-23T01:00:00.000Z,Scheduled,Houston,CLE,HOU,,
2025-01-23T01:00:00.000Z,Scheduled,Memphis,CHA,MEM,,
2025-01-23T01:00:00.000Z,Scheduled,New Orleans,MIL,NOP,,
2025-01-23T01:00:00.000Z,Scheduled,Oklahoma City,UTA,OKC,,
2025-01-23T03:00:00.000Z,Scheduled,Sacramento,GSW,SAC,,
2025-01-23T03:30:00.000Z,Scheduled,Inglewood,BOS,LAC,,
2025-01-23T19:00:00.000Z,Scheduled,Paris,SAS,IND,,
2025-01-24T00:00:00.000Z,Scheduled,Orlando,POR,ORL,,
2025-01-24T00:30:00.000Z,Scheduled,Atlanta,TOR,ATL,,
2025-01-24T00:30:00.000Z,Scheduled,Milwaukee,MIA,MIL,,
2025-01-24T01:00:00.000Z,Scheduled,Oklahoma City,DAL,OKC,,
2025-01-24T02:00:00.000Z,Scheduled,Denver,SAC,DEN,,
2025-01-24T02:00:00.000Z,Scheduled,Salt Lake City,WAS,UTA,,
2025-01-24T03:00:00.000Z,Scheduled,San Francisco,CHI,GSW,,
2025-01-24T03:00:00.000Z,Scheduled,Los Angeles,BOS,LAL,,
2025-01-25T00:00:00.000Z,Scheduled,Charlotte,POR,CHA,,
2025-01-25T00:00:00.000Z,Scheduled,Philadelphia,CLE,PHI,,
2025-01-25T01:00:00.000Z,Scheduled,Memphis,NOP,MEM,,
2025-01-25T17:00:00.000Z,Scheduled,Paris,IND,SAS,,
2025-01-25T20:00:00.000Z,Scheduled,Minneapolis,DEN,MIN,,
2025-01-25T22:30:00.000Z,Scheduled,Dallas,BOS,DAL,,
2025-01-25T23:00:00.000Z,Scheduled,Brooklyn,MIA,BKN,,
2025-01-26T00:00:00.000Z,Scheduled,Charlotte,NOP,CHA,,
2025-01-26T00:00:00.000Z,Scheduled,Orlando,DET,ORL,,
2025-01-26T00:30:00.000Z,Scheduled,Atlanta,TOR,ATL,,
2025-01-26T00:30:00.000Z,Scheduled,Cleveland,HOU,CLE,,
2025-01-26T00:30:00.000Z,Scheduled,New York,SAC,NYK,,
2025-01-26T01:00:00.000Z,Scheduled,Chicago,PHI,CHI,,
2025-01-26T01:00:00.000Z,Scheduled,Memphis,UTA,MEM,,
2025-01-26T01:30:00.000Z,Scheduled,San Francisco,LAL,GSW,,
2025-01-26T02:00:00.000Z,Scheduled,Phoenix,WAS,PHX,,
2025-01-26T03:30:00.000Z,Scheduled,Inglewood,MIL,LAC,,
2025-01-26T23:00:00.000Z,Scheduled,Portland,OKC,POR,,
2025-01-28T00:00:00.000Z,Scheduled,Charlotte,LAL,CHA,,
2025-01-28T00:00:00.000Z,Scheduled,Cleveland,DET,CLE,,
2025-01-28T00:30:00.000Z,Scheduled,Boston,HOU,BOS,,
2025-01-28T00:30:00.000Z,Scheduled,Brooklyn,SAC,BKN,,
2025-01-28T00:30:00.000Z,Scheduled,Miami,ORL,MIA,,
2025-01-28T00:30:00.000Z,Scheduled,New York,MEM,NYK,,
2025-01-28T00:30:00.000Z,Scheduled,Toronto,NOP,TOR,,
2025-01-28T01:00:00.000Z,Scheduled,Chicago,DEN,CHI,,
2025-01-28T01:00:00.000Z,Scheduled,Minneapolis,ATL,MIN,,
2025-01-28T01:30:00.000Z,Scheduled,Dallas,WAS,DAL,,
2025-01-28T02:00:00.000Z,Scheduled,Salt Lake City,MIL,UTA,,
2025-01-28T02:30:00.000Z,Scheduled,Phoenix,LAC,PHX,,
2025-01-29T00:30:00.000Z,Scheduled,Philadelphia,LAL,PHI,,
2025-01-29T03:00:00.000Z,Scheduled,San Francisco,UTA,GSW,,
2025-01-29T03:00:00.000Z,Scheduled,Portland,MIL,POR,,
2025-01-30T00:00:00.000Z,Scheduled,Charlotte,BKN,CHA,,
2025-01-30T00:00:00.000Z,Scheduled,Indianapolis,DET,IND,,
2025-01-30T00:00:00.000Z,Scheduled,Washington,TOR,WAS,,
2025-01-30T00:30:00.000Z,Scheduled,Boston,CHI,BOS,,
2025-01-30T00:30:00.000Z,Scheduled,Miami,CLE,MIA,,
2025-01-30T00:30:00.000Z,Scheduled,New York,DEN,NYK,,
2025-01-30T00:30:00.000Z,Scheduled,Philadelphia,SAC,PHI,,
2025-01-30T01:00:00.000Z,Scheduled,New Orleans,DAL,NOP,,
2025-01-30T01:00:00.000Z,Scheduled,San Antonio,LAC,SAS,,
2025-01-30T02:00:00.000Z,Scheduled,Phoenix,MIN,PHX,,
2025-01-30T03:00:00.000Z,Scheduled,San Francisco,OKC,GSW,,
2025-01-31T00:00:00.000Z,Scheduled,Washington,LAL,WAS,,
2025-01-31T00:30:00.000Z,Scheduled,Cleveland,ATL,CLE,,
2025-01-31T00:30:00.000Z,Scheduled,Memphis,HOU,MEM,,
2025-01-31T03:00:00.000Z,Scheduled,Salt Lake City,MIN,UTA,,
2025-01-31T03:00:00.000Z,Scheduled,Portland,ORL,POR,,
2025-02-01T00:00:00.000Z,Scheduled,Charlotte,LAC,CHA,,
2025-02-01T00:00:00.000Z,Scheduled,Detroit,DAL,DET,,
2025-02-01T00:30:00.000Z,Scheduled,Philadelphia,DEN,PHI,,
2025-02-01T00:30:00.000Z,Scheduled,Toronto,CHI,TOR,,
2025-02-01T01:00:00.000Z,Scheduled,New Orleans,BOS,NOP,,
2025-02-01T01:00:00.000Z,Scheduled,San Antonio,MIL,SAS,,
2025-02-01T03:00:00.000Z,Scheduled,San Francisco,PHX,GSW,,
2025-02-01T22:00:00.000Z,Scheduled,Indianapolis,ATL,IND,,
2025-02-01T22:00:00.000Z,Scheduled,Salt Lake City,ORL,UTA,,
2025-02-02T00:00:00.000Z,Scheduled,Charlotte,DEN,CHA,,
2025-02-02T01:00:00.000Z,Scheduled,Houston,BKN,HOU,,
2025-02-02T01:00:00.000Z,Scheduled,Minneapolis,WAS,MIN,,
2025-02-02T01:00:00.000Z,Scheduled,Oklahoma City,SAC,OKC,,
2025-02-02T01:30:00.000Z,Scheduled,New York,LAL,NYK,,
2025-02-02T01:30:00.000Z,Scheduled,San Antonio,MIA,SAS,,
2025-02-02T03:00:00.000Z,Scheduled,Portland,PHX,POR,,
2025-02-02T20:00:00.000Z,Scheduled,Detroit,CHI,DET,,
2025-02-02T20:30:00.000Z,Scheduled,Cleveland,DAL,CLE,,
2025-02-02T20:30:00.000Z,Scheduled,Toronto,LAC,TOR,,
2025-02-02T23:00:00.000Z,Scheduled,Philadelphia,BOS,PHI,,
2025-02-03T01:30:00.000Z,Scheduled,Milwaukee,MEM,MIL,,
2025-02-04T00:00:00.000Z,Scheduled,Charlotte,WAS,CHA,,
2025-02-04T00:00:00.000Z,Scheduled,Detroit,ATL,DET,,
2025-02-04T00:30:00.000Z,Scheduled,New York,HOU,NYK,,
2025-02-04T01:00:00.000Z,Scheduled,Memphis,SAS,MEM,,
2025-02-04T01:00:00.000Z,Scheduled,Minneapolis,SAC,MIN,,
2025-02-04T01:00:00.000Z,Scheduled,Oklahoma City,MIL,OKC,,
2025-02-04T02:00:00.000Z,Scheduled,Denver,NOP,DEN,,
2025-02-04T02:00:00.000Z,Scheduled,Salt Lake City,IND,UTA,,
2025-02-04T03:00:00.000Z,Scheduled,San Francisco,ORL,GSW,,
2025-02-04T03:00:00.000Z,Scheduled,Portland,PHX,POR,,
2025-02-05T00:00:00.000Z,Scheduled,Cleveland,BOS,CLE,,
2025-02-05T00:30:00.000Z,Scheduled,Brooklyn,HOU,BKN,,
2025-02-05T00:30:00.000Z,Scheduled,Philadelphia,DAL,PHI,,
2025-02-05T00:30:00.000Z,Scheduled,Toronto,NYK,TOR,,
2025-02-05T01:00:00.000Z,Scheduled,Chicago,MIA,CHI,,
2025-02-05T03:00:00.000Z,Scheduled,Inglewood,LAL,LAC,,
2025-02-05T03:00:00.000Z,Scheduled,Portland,IND,POR,,
2025-02-06T00:00:00.000Z,Scheduled,Charlotte,MIL,CHA,,
2025-02-06T00:00:00.000Z,Scheduled,Detroit,CLE,DET,,
2025-02-06T00:30:00.000Z,Scheduled,Atlanta,SAS,ATL,,
2025-02-06T00:30:00.000Z,Scheduled,Brooklyn,WAS,BKN,,
2025-02-06T00:30:00.000Z,Scheduled,Philadelphia,MIA,PHI,,
2025-02-06T00:30:00.000Z,Scheduled,Toronto,MEM,TOR,,
2025-02-06T01:00:00.000Z,Scheduled,Minneapolis,CHI,MIN,,
2025-02-06T01:00:00.000Z,Scheduled,Oklahoma City,PHX,OKC,,
2025-02-06T02:00:00.000Z,Scheduled,Salt Lake City,GSW,UTA,,
2025-02-06T03:00:00.000Z,Scheduled,Denver,NOP,DEN,,
2025-02-06T03:00:00.000Z,Scheduled,Sacramento,ORL,SAC,,
2025-02-07T00:30:00.000Z,Scheduled,Boston,DAL,BOS,,
2025-02-07T01:00:00.000Z,Scheduled,Minneapolis,HOU,MIN,,
2025-02-07T02:00:00.000Z,Scheduled,Denver,ORL,DEN,,
2025-02-07T03:00:00.000Z,Scheduled,Los Angeles,GSW,LAL,,
2025-02-07T03:00:00.000Z,Scheduled,Portland,SAC,POR,,
2025-02-07T03:30:00.000Z,Scheduled,Inglewood,IND,LAC,,
2025-02-08T00:00:00.000Z,Scheduled,Charlotte,SAS,CHA,,
2025-02-08T00:00:00.000Z,Scheduled,Washington,CLE,WAS,,
2025-02-08T00:30:00.000Z,Scheduled,Atlanta,MIL,ATL,,
2025-02-08T00:30:00.000Z,Scheduled,Brooklyn,MIA,BKN,,
2025-02-08T00:30:00.000Z,Scheduled,Detroit,PHI,DET,,
2025-02-08T01:00:00.000Z,Scheduled,Oklahoma City,TOR,OKC,,
2025-02-08T03:00:00.000Z,Scheduled,Phoenix,UTA,PHX,,
2025-02-08T20:00:00.000Z,Scheduled,Dallas,HOU,DAL,,
2025-02-08T21:00:00.000Z,Scheduled,Los Angeles,IND,LAL,,
2025-02-09T00:00:00.000Z,Scheduled,Orlando,SAS,ORL,,
2025-02-09T00:00:00.000Z,Scheduled,Washington,ATL,WAS,,
2025-02-09T01:00:00.000Z,Scheduled,Chicago,GSW,CHI,,
2025-02-09T01:00:00.000Z,Scheduled,Memphis,OKC,MEM,,
2025-02-09T01:00:00.000Z,Scheduled,Minneapolis,POR,MIN,,
2025-02-09T01:30:00.000Z,Scheduled,New York,BOS,NYK,,
2025-02-09T02:00:00.000Z,Scheduled,Phoenix,DEN,PHX,,
2025-02-09T03:00:00.000Z,Scheduled,Sacramento,NOP,SAC,,
2025-02-09T03:30:00.000Z,Scheduled,Inglewood,UTA,LAC,,
2025-02-09T18:00:00.000Z,Scheduled,Detroit,CHA,DET,,
2025-02-09T19:00:00.000Z,Scheduled,Houston,TOR,HOU,,
2025-02-09T19:00:00.000Z,Scheduled,Milwaukee,PHI,MIL,,
2025-02-11T00:00:00.000Z,Scheduled,Cleveland,MIN,CLE,,
2025-02-11T00:00:00.000Z,Scheduled,Orlando,ATL,ORL,,
2025-02-11T00:00:00.000Z,Scheduled,Washington,SAS,WAS,,
2025-02-11T00:30:00.000Z,Scheduled,Brooklyn,CHA,BKN,,
2025-02-11T00:30:00.000Z,Scheduled,Miami,BOS,MIA,,
2025-02-11T01:00:00.000Z,Scheduled,Milwaukee,GSW,MIL,,
2025-02-11T01:00:00.000Z,Scheduled,Oklahoma City,NOP,OKC,,
2025-02-11T01:30:00.000Z,Scheduled,Dallas,SAC,DAL,,
2025-02-11T02:00:00.000Z,Scheduled,Denver,POR,DEN,,
2025-02-12T00:00:00.000Z,Scheduled,Philadelphia,TOR,PHI,,
2025-02-12T00:30:00.000Z,Scheduled,Indianapolis,NYK,IND,,
2025-02-12T01:00:00.000Z,Scheduled,Chicago,DET,CHI,,
2025-02-12T03:00:00.000Z,Scheduled,Phoenix,MEM,PHX,,
2025-02-12T03:30:00.000Z,Scheduled,Los Angeles,UTA,LAL,,
2025-02-13T00:00:00.000Z,Scheduled,Boston,SAS,BOS,,
2025-02-13T00:00:00.000Z,Scheduled,Orlando,CHA,ORL,,
2025-02-13T00:00:00.000Z,Scheduled,Washington,IND,WAS,,
2025-02-13T00:30:00.000Z,Scheduled,Brooklyn,PHI,BKN,,
2025-02-13T00:30:00.000Z,Scheduled,New York,ATL,NYK,,
2025-02-13T00:30:00.000Z,Scheduled,Toronto,CLE,TOR,,
2025-02-13T01:00:00.000Z,Scheduled,Chicago,DET,CHI,,
2025-02-13T01:00:00.000Z,Scheduled,Minneapolis,MIL,MIN,,
2025-02-13T01:00:00.000Z,Scheduled,New Orleans,SAC,NOP,,
2025-02-13T01:00:00.000Z,Scheduled,Oklahoma City,MIA,OKC,,
2025-02-13T01:30:00.000Z,Scheduled,Houston,PHX,HOU,,
2025-02-13T02:00:00.000Z,Scheduled,Denver,POR,DEN,,
2025-02-13T02:00:00.000Z,Scheduled,Salt Lake City,LAL,UTA,,
2025-02-13T02:30:00.000Z,Scheduled,Dallas,GSW,DAL,,
2025-02-13T03:30:00.000Z,Scheduled,Inglewood,MEM,LAC,,
2025-02-14T01:00:00.000Z,Scheduled,Houston,GSW,HOU,,
2025-02-14T01:00:00.000Z,Scheduled,New Orleans,SAC,NOP,,
2025-02-14T01:30:00.000Z,Scheduled,Dallas,MIA,DAL,,
2025-02-14T01:30:00.000Z,Scheduled,Minneapolis,OKC,MIN,,
2025-02-21T00:00:00.000Z,Scheduled,Indianapolis,MEM,IND,,
2025-02-21T00:00:00.000Z,Scheduled,Philadelphia,BOS,PHI,,
2025-02-21T00:30:00.000Z,Scheduled,Atlanta,ORL,ATL,,
2025-02-21T00:30:00.000Z,Scheduled,Brooklyn,CLE,BKN,,
2025-02-21T00:30:00.000Z,Scheduled,New York,CHI,NYK,,
2025-02-21T01:00:00.000Z,Scheduled,Milwaukee,LAC,MIL,,
2025-02-21T02:00:00.000Z,Scheduled,Denver,CHA,DEN,,
2025-02-21T02:30:00.000Z,Scheduled,Austin,PHX,SAS,,
2025-02-21T03:00:00.000Z,Scheduled,Portland,LAL,POR,,
2025-02-22T00:00:00.000Z,Scheduled,Cleveland,NYK,CLE,,
2025-02-22T00:00:00.000Z,Scheduled,Orlando,MEM,ORL,,
2025-02-22T00:00:00.000Z,Scheduled,Washington,MIL,WAS,,
2025-02-22T00:30:00.000Z,Scheduled,Toronto,MIA,TOR,,
2025-02-22T01:00:00.000Z,Scheduled,Houston,MIN,HOU,,
2025-02-22T01:30:00.000Z,Scheduled,Austin,DET,SAS,,
2025-02-22T02:30:00.000Z,Scheduled,Dallas,NOP,DAL,,
2025-02-22T02:30:00.000Z,Scheduled,Salt Lake City,OKC,UTA,,
2025-02-22T03:00:00.000Z,Scheduled,Sacramento,GSW,SAC,,
2025-02-22T22:00:00.000Z,Scheduled,Chicago,PHX,CHI,,
2025-02-23T00:30:00.000Z,Scheduled,Philadelphia,BKN,PHI,,
2025-02-23T01:30:00.000Z,Scheduled,Denver,LAL,DEN,,
2025-02-23T02:30:00.000Z,Scheduled,Salt Lake City,HOU,UTA,,
2025-02-23T03:00:00.000Z,Scheduled,Portland,CHA,POR,,
2025-02-23T18:00:00.000Z,Scheduled,Boston,NYK,BOS,,
2025-02-23T20:30:00.000Z,Scheduled,San Francisco,DAL,GSW,,
2025-02-23T22:00:00.000Z,Scheduled,Indianapolis,LAC,IND,,
2025-02-23T23:00:00.000Z,Scheduled,Atlanta,DET,ATL,,
2025-02-23T23:00:00.000Z,Scheduled,Orlando,WAS,ORL,,
2025-02-23T23:00:00.000Z,Scheduled,Toronto,PHX,TOR,,
2025-02-24T00:00:00.000Z,Scheduled,Milwaukee,MIA,MIL,,
2025-02-24T00:00:00.000Z,Scheduled,New Orleans,SAS,NOP,,
2025-02-24T00:30:00.000Z,Scheduled,Cleveland,MEM,CLE,,
2025-02-24T02:30:00.000Z,Scheduled,Minneapolis,OKC,MIN,,
2025-02-25T00:00:00.000Z,Scheduled,Detroit,LAC,DET,,
2025-02-25T00:00:00.000Z,Scheduled,Indianapolis,DEN,IND,,
2025-02-25T00:00:00.000Z,Scheduled,Philadelphia,CHI,PHI,,
2025-02-25T00:00:00.000Z,Scheduled,Washington,BKN,WAS,,
2025-02-25T00:30:00.000Z,Scheduled,Atlanta,MIA,ATL,,
2025-02-25T01:00:00.000Z,Scheduled,Oklahoma City,MIN,OKC,,
2025-02-25T02:00:00.000Z,Scheduled,Salt Lake City,POR,UTA,,
2025-02-25T03:00:00.000Z,Scheduled,Sacramento,CHA,SAC,,
2025-02-26T00:00:00.000Z,Scheduled,Toronto,BOS,TOR,,
2025-02-26T00:30:00.000Z,Scheduled,Orlando,CLE,ORL,,
2025-02-26T01:00:00.000Z,Scheduled,Houston,MIL,HOU,,
2025-02-26T01:00:00.000Z,Scheduled,Memphis,PHX,MEM,,
2025-02-26T01:00:00.000Z,Scheduled,New Orleans,SAS,NOP,,
2025-02-26T03:00:00.000Z,Scheduled,San Francisco,CHA,GSW,,
2025-02-26T03:00:00.000Z,Scheduled,Los Angeles,DAL,LAL,,
2025-02-27T00:00:00.000Z,Scheduled,Detroit,BOS,DET,,
2025-02-27T00:00:00.000Z,Scheduled,Indianapolis,TOR,IND,,
2025-02-27T00:00:00.000Z,Scheduled,New York,PHI,NYK,,
2025-02-27T00:00:00.000Z,Scheduled,Washington,POR,WAS,,
2025-02-27T00:30:00.000Z,Scheduled,Brooklyn,OKC,BKN,,
2025-02-27T00:30:00.000Z,Scheduled,Miami,ATL,MIA,,
2025-02-27T01:00:00.000Z,Scheduled,Chicago,LAC,CHI,,
2025-02-27T02:00:00.000Z,Scheduled,Salt Lake City,SAC,UTA,,
2025-02-27T02:30:00.000Z,Scheduled,Houston,SAS,HOU,,
2025-02-28T00:00:00.000Z,Scheduled,Orlando,GSW,ORL,,
2025-02-28T00:30:00.000Z,Scheduled,Milwaukee,DEN,MIL,,
2025-02-28T01:30:00.000Z,Scheduled,Dallas,CHA,DAL,,
2025-02-28T03:00:00.000Z,Scheduled,Phoenix,NOP,PHX,,
2025-02-28T03:30:00.000Z,Scheduled,Los Angeles,MIN,LAL,,
2025-03-01T00:00:00.000Z,Scheduled,Detroit,DEN,DET,,
2025-03-01T00:30:00.000Z,Scheduled,Atlanta,OKC,ATL,,
2025-03-01T00:30:00.000Z,Scheduled,Boston,CLE,BOS,,
2025-03-01T00:30:00.000Z,Scheduled,Brooklyn,POR,BKN,,
2025-03-01T01:00:00.000Z,Scheduled,Miami,IND,MIA,,
2025-03-01T01:00:00.000Z,Scheduled,Chicago,TOR,CHI,,
2025-03-01T01:00:00.000Z,Scheduled,Memphis,NYK,MEM,,
2025-03-01T02:00:00.000Z,Scheduled,Phoenix,NOP,PHX,,
2025-03-01T02:30:00.000Z,Scheduled,Salt Lake City,MIN,UTA,,
2025-03-01T03:00:00.000Z,Scheduled,Los Angeles,LAC,LAL,,
2025-03-01T23:00:00.000Z,Scheduled,Charlotte,WAS,CHA,,
2025-03-02T00:00:00.000Z,Scheduled,Detroit,BKN,DET,,
2025-03-02T01:00:00.000Z,Scheduled,Houston,SAC,HOU,,
2025-03-02T01:00:00.000Z,Scheduled,Memphis,SAS,MEM,,
2025-03-02T01:30:00.000Z,Scheduled,Philadelphia,GSW,PHI,,
2025-03-02T01:30:00.000Z,Scheduled,Dallas,MIL,DAL,,
2025-03-02T18:00:00.000Z,Scheduled,Boston,DEN,BOS,,
2025-03-02T20:30:00.000Z,Scheduled,Cleveland,POR,CLE,,
2025-03-02T22:00:00.000Z,Scheduled,Indianapolis,CHI,IND,,
2025-03-02T23:00:00.000Z,Scheduled,Miami,NYK,MIA,,
2025-03-02T23:00:00.000Z,Scheduled,Orlando,TOR,ORL,,
2025-03-03T00:00:00.000Z,Scheduled,San Antonio,OKC,SAS,,
2025-03-03T01:00:00.000Z,Scheduled,Salt Lake City,NOP,UTA,,
2025-03-03T02:30:00.000Z,Scheduled,Phoenix,MIN,PHX,,
2025-03-03T02:30:00.000Z,Scheduled,Los Angeles,LAC,LAL,,
2025-03-04T00:00:00.000Z,Scheduled,Charlotte,GSW,CHA,,
2025-03-04T00:00:00.000Z,Scheduled,Philadelphia,POR,PHI,,
2025-03-04T00:30:00.000Z,Scheduled,Miami,WAS,MIA,,
2025-03-04T01:00:00.000Z,Scheduled,Memphis,ATL,MEM,,
2025-03-04T01:00:00.000Z,Scheduled,Oklahoma City,HOU,OKC,,
2025-03-04T01:30:00.000Z,Scheduled,Dallas,SAC,DAL,,
2025-03-04T02:30:00.000Z,Scheduled,Salt Lake City,DET,UTA,,
2025-03-05T00:00:00.000Z,Scheduled,Indianapolis,HOU,IND,,
2025-03-05T00:00:00.000Z,Scheduled,Orlando,TOR,ORL,,
2025-03-05T00:30:00.000Z,Scheduled,Atlanta,MIL,ATL,,
2025-03-05T00:30:00.000Z,Scheduled,New York,GSW,NYK,,
2025-03-05T01:00:00.000Z,Scheduled,Chicago,CLE,CHI,,
2025-03-05T01:00:00.000Z,Scheduled,Minneapolis,PHI,MIN,,
2025-03-05T01:30:00.000Z,Scheduled,San Antonio,BKN,SAS,,
2025-03-05T03:00:00.000Z,Scheduled,Phoenix,LAC,PHX,,
2025-03-05T03:30:00.000Z,Scheduled,Los Angeles,NOP,LAL,,
2025-03-06T00:00:00.000Z,Scheduled,Boston,POR,BOS,,
2025-03-06T00:00:00.000Z,Scheduled,Charlotte,MIN,CHA,,
2025-03-06T00:00:00.000Z,Scheduled,Cleveland,MIA,CLE,,
2025-03-06T00:00:00.000Z,Scheduled,Washington,UTA,WAS,,
2025-03-06T01:00:00.000Z,Scheduled,Memphis,OKC,MEM,,
2025-03-06T02:00:00.000Z,Scheduled,Denver,SAC,DEN,,
2025-03-06T02:30:00.000Z,Scheduled,Milwaukee,DAL,MIL,,
2025-03-06T03:30:00.000Z,Scheduled,Inglewood,DET,LAC,,
2025-03-07T00:30:00.000Z,Scheduled,Atlanta,IND,ATL,,
2025-03-07T00:30:00.000Z,Scheduled,Boston,PHI,BOS,,
2025-03-07T00:30:00.000Z,Scheduled,Brooklyn,GSW,BKN,,
2025-03-07T01:00:00.000Z,Scheduled,New Orleans,HOU,NOP,,
2025-03-07T03:00:00.000Z,Scheduled,Los Angeles,NYK,LAL,,
2025-03-08T00:00:00.000Z,Scheduled,Charlotte,CLE,CHA,,
2025-03-08T00:30:00.000Z,Scheduled,Toronto,UTA,TOR,,
2025-03-08T00:30:00.000Z,Scheduled,Dallas,MEM,DAL,,
2025-03-08T01:00:00.000Z,Scheduled,Miami,MIN,MIA,,
2025-03-08T01:00:00.000Z,Scheduled,Oklahoma City,POR,OKC,,
2025-03-08T03:00:00.000Z,Scheduled,Denver,PHX,DEN,,
2025-03-08T03:00:00.000Z,Scheduled,Sacramento,SAS,SAC,,
2025-03-08T03:30:00.000Z,Scheduled,Inglewood,NYK,LAC,,
2025-03-08T23:00:00.000Z,Scheduled,Charlotte,BKN,CHA,,
2025-03-09T00:00:00.000Z,Scheduled,Houston,NOP,HOU,,
2025-03-09T00:30:00.000Z,Scheduled,Atlanta,IND,ATL,,
2025-03-09T00:30:00.000Z,Scheduled,Toronto,WAS,TOR,,
2025-03-09T01:00:00.000Z,Scheduled,Miami,CHI,MIA,,
2025-03-09T01:00:00.000Z,Scheduled,Milwaukee,ORL,MIL,,
2025-03-09T01:30:00.000Z,Scheduled,Boston,LAL,BOS,,
2025-03-09T01:30:00.000Z,Scheduled,San Francisco,DET,GSW,,
2025-03-09T17:00:00.000Z,Scheduled,Oklahoma City,DEN,OKC,,
2025-03-09T19:30:00.000Z,Scheduled,Dallas,PHX,DAL,,
2025-03-09T23:00:00.000Z,Scheduled,Milwaukee,CLE,MIL,,
2025-03-09T23:00:00.000Z,Scheduled,New Orleans,MEM,NOP,,
2025-03-09T23:30:00.000Z,Scheduled,Philadelphia,UTA,PHI,,
2025-03-10T00:00:00.000Z,Scheduled,Minneapolis,SAS,MIN,,
2025-03-10T01:00:00.000Z,Scheduled,Portland,DET,POR,,
2025-03-10T01:30:00.000Z,Scheduled,Inglewood,SAC,LAC,,
2025-03-10T23:30:00.000Z,Scheduled,Atlanta,PHI,ATL,,
2025-03-10T23:30:00.000Z,Scheduled,Boston,UTA,BOS,,
2025-03-10T23:30:00.000Z,Scheduled,Brooklyn,LAL,BKN,,
2025-03-10T23:30:00.000Z,Scheduled,Miami,CHA,MIA,,
2025-03-10T23:30:00.000Z,Scheduled,Toronto,WAS,TOR,,
2025-03-11T00:00:00.000Z,Scheduled,Chicago,IND,CHI,,
2025-03-11T00:00:00.000Z,Scheduled,Houston,ORL,HOU,,
2025-03-11T00:00:00.000Z,Scheduled,Memphis,PHX,MEM,,
2025-03-11T00:00:00.000Z,Scheduled,Oklahoma City,DEN,OKC,,
2025-03-11T00:30:00.000Z,Scheduled,San Antonio,DAL,SAS,,
2025-03-11T02:00:00.000Z,Scheduled,San Francisco,POR,GSW,,
2025-03-11T02:30:00.000Z,Scheduled,Sacramento,NYK,SAC,,
2025-03-11T23:00:00.000Z,Scheduled,Cleveland,BKN,CLE,,
2025-03-11T23:00:00.000Z,Scheduled,Detroit,WAS,DET,,
2025-03-11T23:00:00.000Z,Scheduled,Indianapolis,MIL,IND,,
2025-03-12T01:30:00.000Z,Scheduled,New Orleans,LAC,NOP,,
2025-03-12T23:00:00.000Z,Scheduled,Orlando,CHI,ORL,,
2025-03-12T23:30:00.000Z,Scheduled,Atlanta,CHA,ATL,,
2025-03-12T23:30:00.000Z,Scheduled,Boston,OKC,BOS,,
2025-03-12T23:30:00.000Z,Scheduled,Toronto,PHI,TOR,,
2025-03-13T00:00:00.000Z,Scheduled,Miami,LAC,MIA,,
2025-03-13T00:00:00.000Z,Scheduled,Houston,PHX,HOU,,
2025-03-13T00:00:00.000Z,Scheduled,Memphis,UTA,MEM,,
2025-03-13T00:00:00.000Z,Scheduled,San Antonio,DAL,SAS,,
2025-03-13T02:00:00.000Z,Scheduled,Denver,MIN,DEN,,
2025-03-13T02:00:00.000Z,Scheduled,Portland,NYK,POR,,
2025-03-13T23:00:00.000Z,Scheduled,Detroit,WAS,DET,,
2025-03-13T23:30:00.000Z,Scheduled,Milwaukee,LAL,MIL,,
2025-03-14T00:00:00.000Z,Scheduled,Chicago,BKN,CHI,,
2025-03-14T02:00:00.000Z,Scheduled,San Francisco,SAC,GSW,,
2025-03-14T23:00:00.000Z,Scheduled,Miami,BOS,MIA,,
2025-03-14T23:00:00.000Z,Scheduled,Philadelphia,IND,PHI,,
2025-03-14T23:30:00.000Z,Scheduled,Atlanta,LAC,ATL,,
2025-03-15T00:00:00.000Z,Scheduled,Houston,DAL,HOU,,
2025-03-15T00:00:00.000Z,Scheduled,Memphis,CLE,MEM,,
2025-03-15T00:00:00.000Z,Scheduled,Minneapolis,ORL,MIN,,
2025-03-15T00:00:00.000Z,Scheduled,San Antonio,CHA,SAS,,
2025-03-15T01:30:00.000Z,Scheduled,Denver,LAL,DEN,,
