player_name,team.code,location,predicted_assists_5th_percentile,predicted_assists_95th_percentile,predicted_points_5th_percentile,predicted_points_95th_percentile,predicted_rebounds_5th_percentile,predicted_rebounds_95th_percentile
Matas Buzelis,CHI,visitor,0.792081098334305,2.664756115394764,4.110509587679919,12.555372924961071,2.052278966042332,4.987800759621542
Nikola Vucevic,CHI,visitor,2.763272357292855,4.960895097382151,13.553362253377836,25.449627230928883,4.806800606757114,7.87471669301366
Patrick Williams,CHI,visitor,1.2110573343559903,4.1652255308383825,5.894559887756973,16.68045124848419,2.6575750043973527,5.5384935905374455
Talen Horton-Tucker,CHI,visitor,0.789249598922077,2.476506062580805,4.485692065258817,11.682641916724748,2.089446022766846,4.543612278497791
Torrey Craig,CHI,visitor,0.7358727182111887,2.3682366721963484,3.121117220361886,10.380295466023515,1.4800615660795353,3.879114274801374
Zach LaVine,CHI,visitor,2.6698288832599797,4.808044431622147,14.359805136343237,22.96167001461081,3.834902238344658,5.978196034000941
Brandon Miller,CHA,home,1.4644969699992851,4.418485906668224,8.575870497074941,26.718358939908306,2.6433521465119814,6.4207347566335
Charlie Brown Jr.,CHA,home,0.7149539428202485,1.790062912468707,3.6613380150257124,9.350760520937245,1.5212028826106356,3.8298706703045386
Cody Martin,CHA,home,1.2343697141942487,3.514905349497936,6.217161663143342,14.09678490086431,2.5858815734916316,5.56825015709516
DaQuan Jeffries,CHA,home,0.7860336453361355,2.095027819978621,2.9650764806224412,9.565186975416703,1.5871163588202037,3.726879353489092
Grant Williams,CHA,home,1.2159657804441824,3.992089402946625,6.141495233677808,19.627077731177515,2.519753211216532,5.759567548513051
Isaiah Wong,CHA,home,0.8534043800806589,1.871231754344238,3.376911935215427,9.285155811393043,1.6092093249588082,3.787952945569362
Josh Green,CHA,home,1.3189598645631122,3.632189720454807,6.058348055068199,16.332128468646804,2.411071827352905,5.45958001271576
K.J. Simpson,CHA,home,0.7623555602418546,2.2676973510914946,2.4384920841695954,9.133205937295871,1.4168142440790992,3.6996769607138495
Keyontae Johnson,CHA,home,0.7869391834409946,1.9731607266083797,2.2734000892962016,9.071053966316045,1.3178082136047797,3.4970807876956354
LaMelo Ball,CHA,home,2.4789592413420074,6.688514993621413,9.987208328315702,32.342874278684505,3.490478598207688,7.371799436323287
Mark Williams,CHA,home,0.9658611283519326,3.456287095739176,5.933582183089202,14.698894068876704,2.99135972909303,7.569850258768037
Miles Bridges,CHA,home,1.6534570314939945,4.176167117944501,7.91255941457047,20.67454644040202,3.3990353824626545,6.618813648534632
Moussa Diabate,CHA,home,0.7685037307819595,2.889334545168881,3.319289449289605,12.270712278841746,1.9249948048387178,8.19305688364675
