player_name,team.code,location,predicted_assists_mean,predicted_assists_median,predicted_assists_std,predicted_assists_95th_percentile,predicted_points_mean,predicted_points_median,predicted_points_std,predicted_points_95th_percentile,predicted_rebounds_mean,predicted_rebounds_median,predicted_rebounds_std,predicted_rebounds_95th_percentile
Bones Hyland,LAC,visitor,1.2771613267623976,1.1686873097655677,0.519265905586183,2.311865151930059,6.838075767821049,7.119217543674111,2.6546130866063384,11.318622170449505,2.6734330356974243,2.5255910175412604,0.706491865620327,3.8988666396738707
Cam Christie,LAC,visitor,0.8906258368809936,0.7981813978366832,0.15862362205513594,1.1762019090076232,3.8249369815427228,3.6259418076408774,1.0345747470756397,5.7798174782164065,2.037855925449587,2.025280037923141,0.24302084113851052,2.6140116491307435
Derrick Jones Jr.,LAC,visitor,1.8526875714700581,1.7551258646587318,0.6526671655325201,2.9149069468560533,9.017728001580403,8.58362721060999,3.209127410792944,14.37959612189725,3.512969150464983,3.449467446190668,0.931292713223814,5.1622491140691515
Ivica Zubac,LAC,visitor,3.3779205852439476,3.52624661686723,0.9111488502960711,4.869325633163118,16.64780566973348,15.96584073521656,4.96703044849553,26.593144690823433,8.391106281339372,8.730086385603554,1.9016689405956253,10.686552040233542
James Harden,LAC,visitor,6.609458365663916,6.773428092115477,1.8418750427986992,9.396436461354853,17.640633573686603,17.163458484550368,5.260910812590182,27.848930578148313,5.887704800120904,5.608263456029027,1.5762310931664771,8.750794995904151
Jordan Miller,LAC,visitor,1.8095051060054088,1.7312683369911013,0.6975361405175847,2.7717169212656385,9.03870900723455,8.806653451700619,3.24639528920159,14.822632173821244,3.5127034054918385,3.425754115839285,1.0272085790544832,5.364181140427554
Kai Jones,LAC,visitor,1.654069280004468,1.631574068548468,0.6685216206495603,2.7063800179404898,8.124996926912912,7.3008351268158025,2.951198728889574,13.941527628863339,3.3472652840560264,3.3025914591401504,0.9131619420076476,5.08971693229886
Kevin Porter Jr.,LAC,visitor,2.1495873730925594,2.0350853669209568,0.8771336286140218,3.593977565241506,7.952663128048193,7.400638500868502,2.486841486045815,12.533950414171793,3.3195146124327275,3.3259048286242985,0.9609784308251468,4.964706123871592
Kobe Brown,LAC,visitor,2.21719268782737,2.1538202023543187,0.7947221305482894,3.738742809876405,10.591181875152243,10.147245790970322,3.7430234203073467,16.72381990581355,4.213320338435747,4.067889588682036,0.980587151017221,5.740943236776913
Kris Dunn,LAC,visitor,1.9089178436317729,1.9286839204299349,0.5530402688002722,2.761581527049766,7.7531467353754335,6.946062728720792,2.425625632299467,12.220824368525562,3.380387495879425,3.395388957095877,0.7592353502702526,4.820701430637746
Mo Bamba,LAC,visitor,1.3247448672912414,1.320897821190627,0.3360268377870988,1.7776189776524498,6.4754117283101165,6.581026468229661,1.2336682617301127,8.424558909097739,3.126903265087402,3.1525079169432093,0.685733968947138,3.971700726282157
Nate Darling,LAC,visitor,0.8701664188917937,0.8962228165361332,0.059908447812758364,0.939597828349878,4.447445298157393,4.319359712197885,0.5606923833161,5.377502996680613,1.994509259082712,2.0050738136883677,0.0847583448573262,2.1604157305221836
Nicolas Batum,LAC,visitor,1.4388406114565992,1.3625279548324816,0.4104828701904249,2.2055352929973155,6.010163444476971,5.763158299678059,1.7686567143379672,9.404126594324959,2.849640716699208,2.7832308512886996,0.6054207616949817,3.786110115879808
Norman Powell,LAC,visitor,2.951652719332729,2.7809080420541212,0.8535776771739648,4.269769730882414,16.908092524635816,16.485841074934186,4.251895247101856,24.020826063435447,4.720215627627909,4.512975181914967,1.1243907178242107,6.864775816169243
