,game_date,status,away_name,home_name,home_probable_pitcher,away_probable_pitcher,away_score,home_score,venue_id
1954,2024-08-15,Final,Washington Nationals,Philadelphia Phillies,Zack Wheeler,Mitchell Parker,3,13,2681
1955,2024-08-15,Final,Minnesota Twins,Texas Rangers,Cody Bradford,Bailey Ober,3,2,5325
1956,2024-08-16,Final,Toronto Blue Jays,Chicago Cubs,Kyle Hendricks,Yariel Rodríguez,5,6,17
1957,2024-08-16,Final,Kansas City Royals,Cincinnati Reds,Nick Martinez,Michael Lorenzen,7,1,2602
1958,2024-08-16,Final,Seattle Mariners,Pittsburgh Pirates,Paul Skenes,Logan Gilbert,3,5,31
1959,2024-08-16,Final,Washington Nationals,Philadelphia Phillies,Aaron Nola,Patrick Corbin,2,3,2681
1960,2024-08-16,Final,New York Yankees,Detroit Tigers,Beau Brieske,Gerrit Cole,3,0,2394
1961,2024-08-16,Final,Arizona Diamondbacks,Tampa Bay Rays,Ryan Pepiot,Ryne Nelson,4,5,12
1962,2024-08-16,Final,Boston Red Sox,Baltimore Orioles,Corbin Burnes,Brennan Bernardino,12,10,2
1963,2024-08-16,Final,Miami Marlins,New York Mets,Sean Manaea,Roddery Muñoz,3,7,3289
1964,2024-08-16,Final,Minnesota Twins,Texas Rangers,Andrew Heaney,Simeon Woods Richardson,4,3,5325
1965,2024-08-16,Final,Chicago White Sox,Houston Astros,Spencer Arrighetti,Garrett Crochet,5,4,2392
1966,2024-08-16,Final,Cleveland Guardians,Milwaukee Brewers,Aaron Civale,Gavin Williams,3,5,32
1967,2024-08-16,Final,Los Angeles Dodgers,St. Louis Cardinals,Miles Mikolas,Justin Wrobleski,7,6,2889
1968,2024-08-16,Final,San Diego Padres,Colorado Rockies,Cal Quantrill,Matt Waldron,3,7,19
1969,2024-08-16,Final,Atlanta Braves,Los Angeles Angels,José Soriano,Spencer Schwellenbach,2,3,1
1970,2024-08-17,Final,Seattle Mariners,Pittsburgh Pirates,Bailey Falter,Luis Castillo,2,7,31
1971,2024-08-17,Final,New York Yankees,Detroit Tigers,Keider Montero,Carlos Rodón,0,4,2394
1972,2024-08-17,Final,Toronto Blue Jays,Chicago Cubs,Justin Steele,Chris Bassitt,2,3,17
1973,2024-08-17,Final,Arizona Diamondbacks,Tampa Bay Rays,Jeffrey Springs,Zac Gallen,1,6,12
1974,2024-08-17,Final,Miami Marlins,New York Mets,Luis Severino,Max Meyer,0,4,3289
1975,2024-08-17,Final,Washington Nationals,Philadelphia Phillies,Cristopher Sánchez,MacKenzie Gore,1,5,2681
1976,2024-08-17,Final,Kansas City Royals,Cincinnati Reds,Nick Lodolo,Michael Wacha,13,1,2602
1977,2024-08-17,Final,Boston Red Sox,Baltimore Orioles,Cade Povich,Brayan Bello,5,1,2
1978,2024-08-17,Final,Minnesota Twins,Texas Rangers,Nathan Eovaldi,David Festa,5,2,5325
1979,2024-08-17,Final,San Francisco Giants,Oakland Athletics,Osvaldo Bido,Hayden Birdsong,0,2,10
1980,2024-08-17,Final,Chicago White Sox,Houston Astros,Hunter Brown,Chris Flexen,1,6,2392
1981,2024-08-17,Final,Los Angeles Dodgers,St. Louis Cardinals,Andre Pallante,Bobby Miller,2,5,2889
1982,2024-08-17,Final,Cleveland Guardians,Milwaukee Brewers,Freddy Peralta,Tanner Bibee,1,2,32
1983,2024-08-17,Final,San Diego Padres,Colorado Rockies,Kyle Freeland,Dylan Cease,8,3,19
1984,2024-08-17,Final,Atlanta Braves,Los Angeles Angels,Griffin Canning,Chris Sale,11,3,1
1985,2024-08-18,Final,Miami Marlins,New York Mets,Paul Blackburn,Valente Bellozo,3,2,3289
1986,2024-08-18,Final,Boston Red Sox,Baltimore Orioles,Albert Suárez,Kutter Crawford,2,4,2
1987,2024-08-18,Final,Seattle Mariners,Pittsburgh Pirates,Jake Woodford,George Kirby,10,3,31
1988,2024-08-18,Final,Washington Nationals,Philadelphia Phillies,Taijuan Walker,Jake Irvin,6,4,2681
1989,2024-08-18,Final,Kansas City Royals,Cincinnati Reds,Andrew Abbott,Brady Singer,8,1,2602
1990,2024-08-18,Final,Arizona Diamondbacks,Tampa Bay Rays,Drew Rasmussen,Merrill Kelly,7,8,12
1991,2024-08-18,Final,Chicago White Sox,Houston Astros,Framber Valdez,Ky Bush,0,2,2392
1992,2024-08-18,Final,Cleveland Guardians,Milwaukee Brewers,Colin Rea,Ben Lively,0,2,32
1993,2024-08-18,Final,Los Angeles Dodgers,St. Louis Cardinals,Sonny Gray,Clayton Kershaw,2,1,2889
1994,2024-08-18,Final,Toronto Blue Jays,Chicago Cubs,Shota Imanaga,Bowden Francis,1,0,17
1995,2024-08-18,Final,Minnesota Twins,Texas Rangers,Tyler Mahle,Pablo López,5,6,5325
1996,2024-08-18,Final,San Diego Padres,Colorado Rockies,Bradley Blalock,Joe Musgrove,2,3,19
1997,2024-08-18,Final,San Francisco Giants,Oakland Athletics,JP Sears,Blake Snell,4,2,10
1998,2024-08-18,Final,Atlanta Braves,Los Angeles Angels,Jack Kochanowicz,Charlie Morton,3,1,1
1999,2024-08-18,Final,New York Yankees,Detroit Tigers,Tarik Skubal,Marcus Stroman,2,3,2735
2000,2024-08-19,Final,Arizona Diamondbacks,Miami Marlins,Adam Oller,Brandon Pfaadt,9,6,4169
2001,2024-08-19,Final,Cincinnati Reds,Toronto Blue Jays,Kevin Gausman,Julian Aguiar,6,3,14
2002,2024-08-19,Final,Baltimore Orioles,New York Mets,David Peterson,Trevor Rogers,3,4,3289
2003,2024-08-19,Final,Pittsburgh Pirates,Texas Rangers,Dane Dunning,Luis L. Ortiz,3,4,5325
2004,2024-08-19,Final,Boston Red Sox,Houston Astros,Yusei Kikuchi,Tanner Houck,4,5,2392
2005,2024-08-19,Final,Los Angeles Angels,Kansas City Royals,Seth Lugo,Carson Fulmer,3,5,7
2006,2024-08-19,Final,Tampa Bay Rays,Oakland Athletics,Joe Boyle,Taj Bradley,0,3,10
2007,2024-08-19,Final,Minnesota Twins,San Diego Padres,Michael King,Zebby Matthews,3,5,2680
2008,2024-08-19,Final,Chicago White Sox,San Francisco Giants,Kyle Harrison,Jonathan Cannon,3,5,2395
2009,2024-08-19,Final,Seattle Mariners,Los Angeles Dodgers,Gavin Stone,Bryan Woo,0,3,22
2010,2024-08-20,Final,Arizona Diamondbacks,Miami Marlins,Edward Cabrera,Eduardo Rodriguez,3,1,4169
2011,2024-08-20,Final,Colorado Rockies,Washington Nationals,DJ Herz,Austin Gomber,3,1,3309
2012,2024-08-20,Final,Cleveland Guardians,New York Yankees,Luis Gil,Matthew Boyd,9,5,3313
2013,2024-08-20,Final,Cincinnati Reds,Toronto Blue Jays,José Berríos,Carson Spiers,3,10,14
2014,2024-08-20,Final,Baltimore Orioles,New York Mets,Jose Quintana,Dean Kremer,9,5,3289
2015,2024-08-20,Final,Philadelphia Phillies,Atlanta Braves,Reynaldo López,Zack Wheeler,1,3,4705
2016,2024-08-20,Final,Milwaukee Brewers,St. Louis Cardinals,Erick Fedde,Frankie Montas,3,2,2889
2017,2024-08-20,Final,Detroit Tigers,Chicago Cubs,Javier Assad,Alex Faedo,1,3,17
2018,2024-08-20,Final,Pittsburgh Pirates,Texas Rangers,Cody Bradford,Mitch Keller,4,0,5325
2019,2024-08-20,Final,Boston Red Sox,Houston Astros,Ronel Blanco,Nick Pivetta,6,5,2392
2020,2024-08-20,Final,Los Angeles Angels,Kansas City Royals,Cole Ragans,Tyler Anderson,9,5,7
2021,2024-08-20,Final,Tampa Bay Rays,Oakland Athletics,Joey Estes,Shane Baz,1,0,10
2022,2024-08-20,Final,Minnesota Twins,San Diego Padres,Martín Pérez,Bailey Ober,5,7,2680
2023,2024-08-20,Final,Chicago White Sox,San Francisco Giants,Robbie Ray,Davis Martin,1,4,2395
2024,2024-08-20,Final,Seattle Mariners,Los Angeles Dodgers,Walker Buehler,Bryce Miller,3,6,22
2025,2024-08-21,Final,Baltimore Orioles,New York Mets,Sean Manaea,Cole Irvin,3,4,3289
2026,2024-08-21,Final,Boston Red Sox,Houston Astros,Justin Verlander,Cooper Criswell,4,1,2392
2027,2024-08-21,Final,Pittsburgh Pirates,Texas Rangers,Andrew Heaney,Domingo Germán,0,1,5325
2028,2024-08-21,Final,Chicago White Sox,San Francisco Giants,Logan Webb,Garrett Crochet,6,2,2395
2029,2024-08-21,Final,Minnesota Twins,San Diego Padres,Matt Waldron,Simeon Woods Richardson,11,4,2680
2030,2024-08-21,Final,Arizona Diamondbacks,Miami Marlins,Roddery Muñoz,Jordan Montgomery,10,8,4169
2031,2024-08-21,Final,Colorado Rockies,Washington Nationals,Mitchell Parker,Tanner Gordon,1,6,3309
2032,2024-08-21,Final,Cleveland Guardians,New York Yankees,Nestor Cortes,Joey Cantillo,1,8,3313
2033,2024-08-21,Final,Cincinnati Reds,Toronto Blue Jays,Yariel Rodríguez,Nick Martinez,11,7,14
2034,2024-08-21,Final,Philadelphia Phillies,Atlanta Braves,Max Fried,Aaron Nola,3,2,4705
2035,2024-08-21,Final,Milwaukee Brewers,St. Louis Cardinals,Kyle Gibson,Tobias Myers,6,10,2889
2036,2024-08-21,Final,Detroit Tigers,Chicago Cubs,Jameson Taillon,Beau Brieske,8,2,17
2037,2024-08-21,Final,Los Angeles Angels,Kansas City Royals,Michael Lorenzen,Johnny Cueto,0,3,7
2038,2024-08-21,Final,Tampa Bay Rays,Oakland Athletics,Mitch Spence,Ryan Pepiot,4,2,10
2039,2024-08-21,Final,Seattle Mariners,Los Angeles Dodgers,Jack Flaherty,Logan Gilbert,4,8,22
2040,2024-08-22,Final,Colorado Rockies,Washington Nationals,Patrick Corbin,Cal Quantrill,3,8,3309
2041,2024-08-22,Final,Cleveland Guardians,New York Yankees,Gerrit Cole,Gavin Williams,0,6,3313
2042,2024-08-22,Final,Milwaukee Brewers,St. Louis Cardinals,Miles Mikolas,Freddy Peralta,0,3,2889
2043,2024-08-22,Final,Detroit Tigers,Chicago Cubs,Justin Steele,Tyler Holton,2,10,17
2044,2024-08-22,Final,Tampa Bay Rays,Oakland Athletics,Osvaldo Bido,Jeffrey Springs,1,3,10
2045,2024-08-22,Final,Cincinnati Reds,Pittsburgh Pirates,Paul Skenes,Nick Lodolo,0,7,31
2046,2024-08-22,Final,Los Angeles Angels,Toronto Blue Jays,Ryan Burr,Brock Burke,3,5,14
2047,2024-08-22,Final,Houston Astros,Baltimore Orioles,Corbin Burnes,Spencer Arrighetti,6,0,2
2048,2024-08-22,Final,Philadelphia Phillies,Atlanta Braves,Spencer Schwellenbach,Cristopher Sánchez,2,3,4705
2049,2024-08-22,Final,New York Mets,San Diego Padres,Dylan Cease,Luis Severino,8,3,2680
2050,2024-08-23,Final,Cincinnati Reds,Pittsburgh Pirates,Bailey Falter,Buck Farmer,5,6,31
2051,2024-08-23,Final,Houston Astros,Baltimore Orioles,Cade Povich,Hunter Brown,5,7,2
2052,2024-08-23,Final,Colorado Rockies,New York Yankees,Carlos Rodón,Kyle Freeland,0,3,3313
2053,2024-08-23,Final,Los Angeles Angels,Toronto Blue Jays,Chris Bassitt,Jack Kochanowicz,4,5,14
2054,2024-08-23,Final,Arizona Diamondbacks,Boston Red Sox,Brayan Bello,Ryne Nelson,12,2,3
2055,2024-08-23,Final,Texas Rangers,Cleveland Guardians,Tanner Bibee,Nathan Eovaldi,5,3,5
2056,2024-08-23,Final,Chicago Cubs,Miami Marlins,Max Meyer,Kyle Hendricks,6,3,4169
2057,2024-08-23,Final,Washington Nationals,Atlanta Braves,Chris Sale,MacKenzie Gore,2,3,4705
2058,2024-08-23,Final,St. Louis Cardinals,Minnesota Twins,David Festa,Andre Pallante,6,1,3312
2059,2024-08-23,Final,Philadelphia Phillies,Kansas City Royals,Michael Wacha,Taijuan Walker,4,7,7
2060,2024-08-23,Final,Detroit Tigers,Chicago White Sox,Chris Flexen,Keider Montero,5,2,4
2061,2024-08-23,Final,New York Mets,San Diego Padres,Joe Musgrove,Paul Blackburn,0,7,2680
2062,2024-08-23,Final,Milwaukee Brewers,Oakland Athletics,JP Sears,Aaron Civale,11,3,10
2063,2024-08-23,Final,San Francisco Giants,Seattle Mariners,Luis Castillo,Hayden Birdsong,5,6,680
2064,2024-08-23,Final,Tampa Bay Rays,Los Angeles Dodgers,Bobby Miller,Tyler Alexander,3,7,22
2065,2024-08-24,Final,Colorado Rockies,New York Yankees,Will Warren,Bradley Blalock,9,2,3313
2066,2024-08-24,Final,Los Angeles Angels,Toronto Blue Jays,Bowden Francis,Carson Fulmer,1,3,14
2067,2024-08-24,Final,Houston Astros,Baltimore Orioles,Albert Suárez,Framber Valdez,2,3,2
2068,2024-08-24,Final,Milwaukee Brewers,Oakland Athletics,Joe Boyle,Colin Rea,9,5,10
2069,2024-08-24,Final,Arizona Diamondbacks,Boston Red Sox,Kutter Crawford,Zac Gallen,4,1,3
2070,2024-08-24,Final,San Francisco Giants,Seattle Mariners,George Kirby,Blake Snell,4,3,680
2071,2024-08-24,Final,Chicago Cubs,Miami Marlins,Valente Bellozo,Shota Imanaga,14,2,4169
2072,2024-08-24,Final,Cincinnati Reds,Pittsburgh Pirates,Jake Woodford,Julian Aguiar,10,2,31
2073,2024-08-24,Final,Texas Rangers,Cleveland Guardians,Ben Lively,Jon Gray,5,13,5
2074,2024-08-24,Final,St. Louis Cardinals,Minnesota Twins,Pablo López,Sonny Gray,0,6,3312
2075,2024-08-24,Final,Philadelphia Phillies,Kansas City Royals,Brady Singer,Ranger Suárez,11,2,7
2076,2024-08-24,Final,Detroit Tigers,Chicago White Sox,Ky Bush,Tarik Skubal,13,4,4
2077,2024-08-24,Final,Washington Nationals,Atlanta Braves,Charlie Morton,Jake Irvin,2,4,4705
2078,2024-08-24,Final,New York Mets,San Diego Padres,Michael King,David Peterson,7,1,2680
2079,2024-08-24,Final,Tampa Bay Rays,Los Angeles Dodgers,Clayton Kershaw,Taj Bradley,9,8,22
2080,2024-08-25,Final,Washington Nationals,Atlanta Braves,Reynaldo López,DJ Herz,5,1,4705
2081,2024-08-25,Final,Arizona Diamondbacks,Boston Red Sox,Tanner Houck,Merrill Kelly,7,5,3
2082,2024-08-25,Final,Cincinnati Reds,Pittsburgh Pirates,Luis L. Ortiz,Nick Martinez,3,4,31
2083,2024-08-25,Final,Colorado Rockies,New York Yankees,Marcus Stroman,Austin Gomber,3,10,3313
2084,2024-08-25,Final,Los Angeles Angels,Toronto Blue Jays,Kevin Gausman,Tyler Anderson,2,8,14
2085,2024-08-25,Final,Texas Rangers,Cleveland Guardians,Matthew Boyd,Cody Bradford,2,4,5
2086,2024-08-25,Final,Chicago Cubs,Miami Marlins,Adam Oller,Javier Assad,2,7,4169
2087,2024-08-25,Final,St. Louis Cardinals,Minnesota Twins,Zebby Matthews,Erick Fedde,3,2,3312
2088,2024-08-25,Final,Philadelphia Phillies,Kansas City Royals,Seth Lugo,Kolby Allard,11,3,7
2089,2024-08-25,Final,Detroit Tigers,Chicago White Sox,Jonathan Cannon,Beau Brieske,9,4,4
2090,2024-08-25,Final,Milwaukee Brewers,Oakland Athletics,Joey Estes,Frankie Montas,3,4,10
2091,2024-08-25,Final,New York Mets,San Diego Padres,Martín Pérez,Jose Quintana,2,3,2680
2092,2024-08-25,Final,San Francisco Giants,Seattle Mariners,Bryan Woo,Robbie Ray,3,4,680
2093,2024-08-25,Final,Tampa Bay Rays,Los Angeles Dodgers,Gavin Stone,Jacob Lopez,1,3,22
2094,2024-08-25,Final,Houston Astros,Baltimore Orioles,Dean Kremer,Yusei Kikuchi,6,3,2
2095,2024-08-26,Final,Kansas City Royals,Cleveland Guardians,Nick Sandlin,Cole Ragans,4,3,5
2096,2024-08-26,Final,Kansas City Royals,Cleveland Guardians,Logan Allen,Alec Marsh,9,4,5
2097,2024-08-26,Final,Toronto Blue Jays,Boston Red Sox,Nick Pivetta,Ryan Burr,4,1,3
2098,2024-08-26,Final,Chicago Cubs,Pittsburgh Pirates,Mitch Keller,Jameson Taillon,18,8,31
2099,2024-08-26,Final,Houston Astros,Philadelphia Phillies,Zack Wheeler,Ronel Blanco,2,3,2681
2100,2024-08-26,Final,New York Yankees,Washington Nationals,Mitchell Parker,Nestor Cortes,5,2,3309
2101,2024-08-26,Final,Toronto Blue Jays,Boston Red Sox,Zack Kelly,José Berríos,7,3,3
2102,2024-08-26,Final,Atlanta Braves,Minnesota Twins,Bailey Ober,Max Fried,10,6,3312
2103,2024-08-26,Final,San Diego Padres,St. Louis Cardinals,Kyle Gibson,Randy Vásquez,7,4,2889
2104,2024-08-26,Final,Detroit Tigers,Chicago White Sox,Davis Martin,Ty Madden,6,3,4
2105,2024-08-26,Final,Miami Marlins,Colorado Rockies,Ryan Feltner,Edward Cabrera,2,3,19
2106,2024-08-26,Final,Tampa Bay Rays,Seattle Mariners,Bryce Miller,Ryan Pepiot,1,5,680
2107,2024-08-27,Final,Los Angeles Angels,Detroit Tigers,Brant Hurter,Johnny Cueto,2,6,2394
2108,2024-08-27,Final,Kansas City Royals,Cleveland Guardians,Gavin Williams,Michael Lorenzen,6,1,5
2109,2024-08-27,Final,Oakland Athletics,Cincinnati Reds,Jakob Junis,Mitch Spence,5,4,2602
2110,2024-08-27,Final,Chicago Cubs,Pittsburgh Pirates,Jared Jones,Justin Steele,9,5,31
2111,2024-08-27,Final,Houston Astros,Philadelphia Phillies,Aaron Nola,Justin Verlander,0,5,2681
2112,2024-08-27,Final,New York Yankees,Washington Nationals,Patrick Corbin,Gerrit Cole,2,4,3309
2113,2024-08-27,Final,Toronto Blue Jays,Boston Red Sox,Cooper Criswell,Yariel Rodríguez,3,6,3
2114,2024-08-27,Final,Atlanta Braves,Minnesota Twins,Simeon Woods Richardson,Spencer Schwellenbach,8,6,3312
2115,2024-08-27,Final,San Diego Padres,St. Louis Cardinals,Miles Mikolas,Dylan Cease,7,5,2889
2116,2024-08-27,Final,Texas Rangers,Chicago White Sox,Chris Flexen,Andrew Heaney,3,1,4
2117,2024-08-27,Final,San Francisco Giants,Milwaukee Brewers,Tobias Myers,Logan Webb,5,4,32
2118,2024-08-27,Final,Miami Marlins,Colorado Rockies,Cal Quantrill,Roddery Muñoz,9,8,19
2119,2024-08-27,Final,New York Mets,Arizona Diamondbacks,Brandon Pfaadt,Sean Manaea,8,3,15
2120,2024-08-27,Final,Tampa Bay Rays,Seattle Mariners,Logan Gilbert,Jeffrey Springs,3,2,680
2121,2024-08-27,Final,Baltimore Orioles,Los Angeles Dodgers,Jack Flaherty,Cole Irvin,3,2,22
2122,2024-08-28,Final,Chicago Cubs,Pittsburgh Pirates,Paul Skenes,Kyle Hendricks,14,10,31
2123,2024-08-28,Final,Kansas City Royals,Cleveland Guardians,Tanner Bibee,Michael Wacha,5,7,5
2124,2024-08-28,Final,Houston Astros,Philadelphia Phillies,Taijuan Walker,Spencer Arrighetti,10,0,2681
2125,2024-08-28,Final,Tampa Bay Rays,Seattle Mariners,Luis Castillo,Drew Rasmussen,2,6,680
2126,2024-08-28,Final,Texas Rangers,Chicago White Sox,Chris Flexen,Andrew Heaney,3,1,4
2127,2024-08-28,Final,Los Angeles Angels,Detroit Tigers,Mason Englert,Griffin Canning,2,3,2394
2128,2024-08-28,Final,Oakland Athletics,Cincinnati Reds,Fernando Cruz,Osvaldo Bido,9,6,2602
2129,2024-08-28,Final,New York Yankees,Washington Nationals,MacKenzie Gore,Carlos Rodón,2,5,3309
2130,2024-08-28,Final,Toronto Blue Jays,Boston Red Sox,Brayan Bello,Chris Bassitt,0,3,3
2131,2024-08-28,Final,Atlanta Braves,Minnesota Twins,David Festa,Chris Sale,5,1,3312
2132,2024-08-28,Final,San Diego Padres,St. Louis Cardinals,Andre Pallante,Joe Musgrove,3,4,2889
2133,2024-08-28,Final,Texas Rangers,Chicago White Sox,Matt Foster,Jack Leiter,4,3,4
2134,2024-08-28,Final,San Francisco Giants,Milwaukee Brewers,Freddy Peralta,Kyle Harrison,3,5,32
2135,2024-08-28,Final,Miami Marlins,Colorado Rockies,Kyle Freeland,Max Meyer,2,8,19
2136,2024-08-28,Final,New York Mets,Arizona Diamondbacks,Eduardo Rodriguez,Luis Severino,5,8,15
2137,2024-08-28,Final,Baltimore Orioles,Los Angeles Dodgers,Walker Buehler,Corbin Burnes,4,6,22
2138,2024-08-29,Final,Los Angeles Angels,Detroit Tigers,Keider Montero,Jack Kochanowicz,3,0,2394
2139,2024-08-29,Final,Texas Rangers,Chicago White Sox,Nick Nastrini,Nathan Eovaldi,2,1,4
2140,2024-08-29,Final,San Francisco Giants,Milwaukee Brewers,Aaron Civale,Hayden Birdsong,0,6,32
2141,2024-08-29,Final,San Diego Padres,St. Louis Cardinals,Sonny Gray,Michael King,1,4,2889
2142,2024-08-29,Final,Miami Marlins,Colorado Rockies,Bradley Blalock,Valente Bellozo,12,8,19
2143,2024-08-29,Final,New York Mets,Arizona Diamondbacks,Ryne Nelson,David Peterson,3,2,15
2144,2024-08-29,Final,Oakland Athletics,Cincinnati Reds,Julian Aguiar,J.T. Ginn,9,10,2602
2145,2024-08-29,Final,Atlanta Braves,Philadelphia Phillies,Cristopher Sánchez,Charlie Morton,4,5,2681
2146,2024-08-29,Final,Toronto Blue Jays,Boston Red Sox,Kutter Crawford,Bowden Francis,2,0,3
2147,2024-08-29,Final,Kansas City Royals,Houston Astros,Hunter Brown,Brady Singer,3,6,2392
2148,2024-08-29,Final,Baltimore Orioles,Los Angeles Dodgers,Bobby Miller,Cade Povich,3,6,22
2149,2024-08-30,Final,Milwaukee Brewers,Cincinnati Reds,Nick Martinez,Colin Rea,5,4,2602
2150,2024-08-30,Final,Milwaukee Brewers,Cincinnati Reds,Rhett Lowder,DL Hall,14,0,2602
2151,2024-08-30,Final,Boston Red Sox,Detroit Tigers,Casey Mize,Tanner Houck,7,5,2394
2152,2024-08-30,Final,Atlanta Braves,Philadelphia Phillies,Ranger Suárez,Reynaldo López,7,2,2681
2153,2024-08-30,Final,Chicago Cubs,Washington Nationals,Jake Irvin,Shota Imanaga,7,6,3309
2154,2024-08-30,Final,San Diego Padres,Tampa Bay Rays,Taj Bradley,Martín Pérez,13,5,12
2155,2024-08-30,Final,St. Louis Cardinals,New York Yankees,Marcus Stroman,Erick Fedde,3,6,3313
2156,2024-08-30,Final,Pittsburgh Pirates,Cleveland Guardians,Ben Lively,Bailey Falter,8,10,5
2157,2024-08-30,Final,Oakland Athletics,Texas Rangers,Jon Gray,JP Sears,9,2,5325
2158,2024-08-30,Final,Kansas City Royals,Houston Astros,Framber Valdez,Seth Lugo,2,3,2392
2159,2024-08-30,Final,Toronto Blue Jays,Minnesota Twins,Pablo López,Kevin Gausman,0,2,3312
2160,2024-08-30,Final,New York Mets,Chicago White Sox,Jonathan Cannon,Tylor Megill,5,1,4
2161,2024-08-30,Final,Baltimore Orioles,Colorado Rockies,Austin Gomber,Albert Suárez,5,3,19
2162,2024-08-30,Final,Seattle Mariners,Los Angeles Angels,Sam Aldegheri,George Kirby,9,5,1
2163,2024-08-30,Final,Los Angeles Dodgers,Arizona Diamondbacks,Zac Gallen,Clayton Kershaw,10,9,15
2164,2024-08-30,Final,Miami Marlins,San Francisco Giants,Blake Snell,Adam Oller,1,3,2395
2165,2024-08-31,Final,St. Louis Cardinals,New York Yankees,Will Warren,Kyle Gibson,6,5,3313
2166,2024-08-31,Final,Chicago Cubs,Washington Nationals,DJ Herz,Javier Assad,5,3,3309
2167,2024-08-31,Final,San Diego Padres,Tampa Bay Rays,Shane Baz,Randy Vásquez,4,11,12
2168,2024-08-31,Final,Boston Red Sox,Detroit Tigers,Tarik Skubal,Nick Pivetta,1,2,2394
2169,2024-08-31,Final,Pittsburgh Pirates,Cleveland Guardians,Matthew Boyd,Luis L. Ortiz,3,0,5
2170,2024-08-31,Final,Oakland Athletics,Texas Rangers,Cody Bradford,Joey Estes,2,3,5325
2171,2024-08-31,Final,Kansas City Royals,Houston Astros,Yusei Kikuchi,Cole Ragans,2,5,2392
2172,2024-08-31,Final,Toronto Blue Jays,Minnesota Twins,Zebby Matthews,José Berríos,15,0,3312
2173,2024-08-31,Final,New York Mets,Chicago White Sox,Davis Martin,Jose Quintana,5,3,4
2174,2024-08-31,Final,Atlanta Braves,Philadelphia Phillies,Zack Wheeler,Max Fried,0,3,2681
2175,2024-08-31,Final,Milwaukee Brewers,Cincinnati Reds,Fernando Cruz,Frankie Montas,5,4,2602
2176,2024-08-31,Final,Baltimore Orioles,Colorado Rockies,Ryan Feltner,Dean Kremer,5,7,19
2177,2024-08-31,Final,Los Angeles Dodgers,Arizona Diamondbacks,Merrill Kelly,Gavin Stone,8,6,15
2178,2024-08-31,Final,Miami Marlins,San Francisco Giants,Mason Black,Edward Cabrera,4,3,2395
2179,2024-08-31,Final,Seattle Mariners,Los Angeles Angels,Tyler Anderson,Bryan Woo,4,5,1
2180,2024-09-01,Final,Milwaukee Brewers,Cincinnati Reds,Brandon Williamson,Tobias Myers,3,4,2602
2181,2024-09-01,Final,Chicago Cubs,Washington Nationals,Mitchell Parker,Jordan Wicks,14,1,3309
2182,2024-09-01,Final,St. Louis Cardinals,New York Yankees,Nestor Cortes,Miles Mikolas,14,7,3313
2183,2024-09-01,Final,Boston Red Sox,Detroit Tigers,Beau Brieske,Cooper Criswell,1,4,2394
2184,2024-09-01,Final,Pittsburgh Pirates,Cleveland Guardians,Alex Cobb,Mitch Keller,1,6,5
2185,2024-09-01,Final,San Diego Padres,Tampa Bay Rays,Ryan Pepiot,Dylan Cease,4,3,12
2186,2024-09-01,Final,Kansas City Royals,Houston Astros,Ronel Blanco,Alec Marsh,2,7,2392
2187,2024-09-01,Final,Toronto Blue Jays,Minnesota Twins,Bailey Ober,Yariel Rodríguez,3,4,3312
2188,2024-09-01,Final,New York Mets,Chicago White Sox,Garrett Crochet,Sean Manaea,2,0,4
2189,2024-09-01,Final,Oakland Athletics,Texas Rangers,Walter Pennington,Mitch Spence,4,6,5325
2190,2024-09-01,Final,Baltimore Orioles,Colorado Rockies,Ty Blach,Zach Eflin,6,1,19
2191,2024-09-01,Final,Miami Marlins,San Francisco Giants,Logan Webb,Darren McCaughan,7,5,2395
2192,2024-09-01,Final,Seattle Mariners,Los Angeles Angels,Caden Dana,Bryce Miller,2,3,1
2193,2024-09-01,Final,Los Angeles Dodgers,Arizona Diamondbacks,Brandon Pfaadt,Justin Wrobleski,3,14,15
2194,2024-09-01,Final,Atlanta Braves,Philadelphia Phillies,Aaron Nola,Spencer Schwellenbach,2,3,2681
2195,2024-09-02,Final,St. Louis Cardinals,Milwaukee Brewers,Freddy Peralta,Andre Pallante,3,9,32
2196,2024-09-02,Final,Chicago White Sox,Baltimore Orioles,Corbin Burnes,Chris Flexen,3,13,2
2197,2024-09-02,Final,Houston Astros,Cincinnati Reds,Julian Aguiar,Justin Verlander,3,5,2602
2198,2024-09-02,Final,Cleveland Guardians,Kansas City Royals,Michael Wacha,Gavin Williams,4,2,7
2199,2024-09-02,Final,Los Angeles Dodgers,Arizona Diamondbacks,Eduardo Rodriguez,Jack Flaherty,11,6,15
2200,2024-09-02,Final,Detroit Tigers,San Diego Padres,Joe Musgrove,Tyler Holton,0,3,2680
2201,2024-09-02,Final,Minnesota Twins,Tampa Bay Rays,Zack Littell,Simeon Woods Richardson,5,4,12
2202,2024-09-02,Final,Seattle Mariners,Oakland Athletics,Osvaldo Bido,Logan Gilbert,4,5,10
2203,2024-09-02,Final,Boston Red Sox,New York Mets,Luis Severino,Brayan Bello,1,4,3289
2204,2024-09-02,Final,Pittsburgh Pirates,Chicago Cubs,Jameson Taillon,Jared Jones,5,3,17
2205,2024-09-02,Final,New York Yankees,Texas Rangers,Jack Leiter,Gerrit Cole,8,4,5325
